"ID","Code","SetNumber","CardNumber","CharacterName","SeriesName","Rarity","ImageUrl","HasImage"
"NS-10-M05-PR-017","NS10M05017","NS-10-M05","017","Itsuki Nakano","The Quintessential Quintuplets","PR","https://lh3.googleusercontent.com/d/119OtSrP-aaE2zR8awxHJIQcDjFUt9svM","YES"
"NS-10-M05-PR-018","NS10M05018","NS-10-M05","018","Ichika Nakano","The Quintessential Quintuplets","PR","https://lh3.googleusercontent.com/d/1p67GAF8OaPo5d6ShNotH8xCjs1vr9enH","YES"
"NS-10-M05-PR-019","NS10M05019","NS-10-M05","019","Nino Nakano","The Quintessential Quintuplets","PR","https://lh3.googleusercontent.com/d/1v053yemOigX5Q5hVdoM3FxaOnofvWyq5","YES"
"NS-10-M05-PR-020","NS10M05020","NS-10-M05","020","Miku Nakano","The Quintessential Quintuplets","PR","https://lh3.googleusercontent.com/d/1WoDZ7gB_SBXLrejyc05aQioIhyud11wL","YES"
"NS-10-M05-PR-021","NS10M05021","NS-10-M05","021","Yotsuba Nakano","The Quintessential Quintuplets","PR","https://lh3.googleusercontent.com/d/1RsLA5y7KMcQmq6Efns-WxZrLJeybPGPl","YES"
"NS-10-M05-PR-022","NS10M05022","NS-10-M05","022","Itsuki Nakano","The Quintessential Quintuplets","PR","https://lh3.googleusercontent.com/d/1mwTKXkwn7Jca8jzGc17qPQDcjcLoSK9-","YES"
"NS-10-M05-PR-023","NS10M05023","NS-10-M05","023","Ichika / Nino / Miku / Yotsuba / Itsuki","The Quintessential Quintuplets","PR","https://lh3.googleusercontent.com/d/1SltN_Ksd_xnXmTK75mfIWnzGIOP5nlbO","YES"
"NS-10-M05-PR-024","NS10M05024","NS-10-M05","024","Ichika / Nino / Miku / Yotsuba / Itsuki","The Quintessential Quintuplets","PR","https://lh3.googleusercontent.com/d/1cSvlW9HbBuWasPOIhwIyYxX_296QJbUF","YES"
"NS-10-M05-SZR-001","NS10M05001","NS-10-M05","001","Misaka Mikoto","Toaru Kagaku no Railgun","SZR","https://lh3.googleusercontent.com/d/1YThlX9B2B_3uXBtj-7gWun045YMrWCm5","YES"
"NS-10-M05-FR-014","NS10M05014","NS-10-M05","014","Reimu Hakurei","Touhou Project","FR","https://lh3.googleusercontent.com/d/1FPtRNkxGpHzzOQGGLolsdmyg90o8nUgW","YES"
"NS-10-M05-SC-001","NS10M05001","NS-10-M05","001","Reimu Hakurei","Touhou Project","SC","https://lh3.googleusercontent.com/d/1JRw7PNauoboDEVP4uDXoh74-4jSexUmE","YES"
"NS-10-M05-SR-003","NS10M05003","NS-10-M05","003","Remilia Scarlet","Touhou Project","SR","https://lh3.googleusercontent.com/d/1eoP8ViAz5fVT-iWyfEEqVV2ELxNE2uEd","YES"
"NS-10-M05-SSR-005","NS10M05005","NS-10-M05","005","Reimu Hakurei","Touhou Project","SSR","https://lh3.googleusercontent.com/d/1CHLmDug5duspq_oyzPMvjJaEM4wbV672","YES"
"NS-10-M05-SCR-014","NS10M05014","NS-10-M05","014","Hokko Tarumae","Uma Musume Pretty Derby","SCR","https://lh3.googleusercontent.com/d/1vB_o8-XoX89KLr2LmCWTNbSnliu41FeG","YES"
"NS-10-M05-SR-015","NS10M05015","NS-10-M05","015","Mejiro McQueen","Uma Musume Pretty Derby","SR","https://lh3.googleusercontent.com/d/1sfSXH4-7bSVkAbbzmV2rQbtXiIQC3S-b","YES"
"NS-10-M05-SSR-014","NS10M05014","NS-10-M05","014","Copano Rickey","Uma Musume Pretty Derby","SSR","https://lh3.googleusercontent.com/d/1bDJ7qLMfK6_NyAClY_GrT3VmGQHAm_Xo","YES"
"NS-10-M05-SSR-015","NS10M05015","NS-10-M05","015","Sirius Symboli","Uma Musume Pretty Derby","SSR","https://lh3.googleusercontent.com/d/1MWdrB4tSPqWBR6QWxkCsWUh-ngv6EIrz","YES"
"NS-10-M05-SSR-016","NS10M05016","NS-10-M05","016","Admire Vega","Uma Musume Pretty Derby","SSR","https://lh3.googleusercontent.com/d/1OeHE-3FIhB8kWY5lVfkRgNR8V0vNePg5","YES"
"NS-10-M05-SSR-017","NS10M05017","NS-10-M05","017","Smart Falcon","Uma Musume Pretty Derby","SSR","https://lh3.googleusercontent.com/d/18E5Owcfqb4XCl7IqS6lmULMlNKq_QHTh","YES"
"NS-10-M05-SR-017","NS10M05017","NS-10-M05","017","Kagura Mea","V-Tuber","SR","https://lh3.googleusercontent.com/d/1STtLXqn3pcrci5guOE57-9TrbxCQ13Wv","YES"
"NS-10-M05-BW-001","NS10M05001","NS-10-M05","001","Hatsune Miku","Vocaloid","BW","https://lh3.googleusercontent.com/d/1g8UhGtdyVdhdNP2jn-_Wqb4zDtcr30_o","YES"
"NS-10-M05-FR-016","NS10M05016","NS-10-M05","016","Luo Tianyi","Vocaloid","FR","https://lh3.googleusercontent.com/d/1wTFzq1Rt5_pGXBCaU9OhGhDDTWeqEP_l","YES"
"NS-10-M05-QN-001","NS10M05001","NS-10-M05","001","Hatsune Miku","Vocaloid","QN","https://lh3.googleusercontent.com/d/16JV4DzMW9jMGrTPEPtFnl-UkLEQMIyIB","YES"
"NS-10-M05-SSR-007","NS10M05007","NS-10-M05","007","Hatune Miku","Vocaloid","SSR","https://lh3.googleusercontent.com/d/1kHRioAH8l8wOLP3Kn8Op3AIx4bB3cACR","YES"
"NS-10-M05-SZR-006","NS10M05006","NS-10-M05","006","Hatsune Miku","Vocaloid","SZR","https://lh3.googleusercontent.com/d/1zY7tdcTxAJhBXmR54YhOcZtff62-EOIW","YES"
"NS-10-M05-FR-017","NS10M05017","NS-10-M05","017","Yuezheng Ling","VSinger","FR","https://lh3.googleusercontent.com/d/1aud__UW5JHB_UtgM_suPMf3PMKk0bV8d","YES"
"NS-10-M05-SC-004","NS10M05004","NS-10-M05","004","Chtholly Nota Seniorious","WorldEnd: What do you do at the end of the world? Are you busy? Will you save us?","SC","https://lh3.googleusercontent.com/d/1YY0uJlCqOFgpxh9ufdZ-6ujEh_Q4CK9O","YES"
"NS-10-M05-SZR-004","NS10M05004","NS-10-M05","004","Kaori Miyazono","You Lie in April","SZR","https://lh3.googleusercontent.com/d/1sAC8KaHIo4nh-EqvPNyIp7BmJ3VN0PVY","YES"
"NS-11-CR-005","NS11005","NS-11","005","Rukia Kuchiki","Bleach","CR","https://lh3.googleusercontent.com/d/1Lna_8r0OX-DshHCn9dcqQR4a28qzEKX4","YES"
"NS-11-CR-009","NS11009","NS-11","009","Misa Amane","Death Note","CR","https://lh3.googleusercontent.com/d/1GnA8Ir7iBDVxGSfazmISoZlYn7y9iks7","YES"
"NS-11-CR-006","NS11006","NS-11","006","Asuka Langley Soryu","Evangelion","CR","https://lh3.googleusercontent.com/d/1MEadkz2sfLh39Iahqlz3Kyp5YmUfMK_N","YES"
"NS-11-CR-004","NS11004","NS-11","004","Mio Akiyama","K-ON!","CR","https://lh3.googleusercontent.com/d/1dOAfJYUrGRqzve1tn1UY_bZ-zpF4xtMW","YES"
"NS-11-CR-010","NS11010","NS-11","010","Kousaka Honoka","Love Live!","CR","https://lh3.googleusercontent.com/d/17s4zh6kPlH4KU9aoMjxNA0zlUWUZCn4U","YES"
"NS-11-CR-011","NS11011","NS-11","011","Kotori Minami","Love Live!","CR","https://lh3.googleusercontent.com/d/1OpSseGBvNeIqmD4WrGwBYU2AmoDi55n2","YES"
"NS-11-CR-012","NS11012","NS-11","012","Umi Sonoda","Love Live!","CR","https://lh3.googleusercontent.com/d/16lnK161iLBE9wojcA07cX1Y7e0gb1RHr","YES"
"NS-11-CR-013","NS11013","NS-11","013","Eli Ayase","Love Live!","CR","https://lh3.googleusercontent.com/d/1ffcEV9yNLWSU35C3yQixkKqzAiDE4icS","YES"
"NS-11-CR-014","NS11014","NS-11","014","Nozomi Tojo","Love Live!","CR","https://lh3.googleusercontent.com/d/1AfZvn0rDYAjgWnWp7AGcFqU8X8PwcuF6","YES"
"NS-11-CR-015","NS11015","NS-11","015","Maki Nishikino","Love Live!","CR","https://lh3.googleusercontent.com/d/1JkD_X9Vw2vSx0iFoGozaDfM0tP0dxni8","YES"
"NS-11-CR-016","NS11016","NS-11","016","Rin Hoshizora","Love Live!","CR","https://lh3.googleusercontent.com/d/1aW0cb-vP_jxg6gid5m19yDtrulxHM03V","YES"
"NS-11-CR-017","NS11017","NS-11","017","Hanayo Koizumi","Love Live!","CR","https://lh3.googleusercontent.com/d/15YtsMEgyaTiya74Cy_bh9RJGEbdMrgpi","YES"
"NS-11-CR-018","NS11018","NS-11","018","Nico Yazawa","Love Live!","CR","https://lh3.googleusercontent.com/d/1MdMe7RMw4ODbGwIjrOUk2ND5K1SJ8ncW","YES"
"NS-11-CR-008","NS11008","NS-11","008","Hizuru Minakata","Summer Time Rendering","CR","https://lh3.googleusercontent.com/d/1gtfTQ_XPjvCRSkPvBor0MPL4NNkSvMGS","YES"
"NS-11-CR-003","NS11003","NS-11","003","Taiga Aisaka","Toradora!","CR","https://lh3.googleusercontent.com/d/1d2jp1eTjS3aPWR0R_O8990RPgPAq6Vod","YES"
"NS-11-CR-007","NS11007","NS-11","007","Sakuya Izayoi","Touhou Project","CR","https://lh3.googleusercontent.com/d/1qrE-eQJjfR9JGfbcLvDvacYHOojGOr8e","YES"
"NS-11-CR-002","NS11002","NS-11","002","Violet Evergarden","Violet Evergarden","CR","https://lh3.googleusercontent.com/d/1pcBovFiCWZGgpVAm0CRYDZI0ThzK0rWz","YES"
"NS-11-CR-001","NS11001","NS-11","001","Popura Taneshima","Working!!","CR","https://lh3.googleusercontent.com/d/1GeI8BOOFuBZQDFBR5ZwhuXPSVEpVtyNu","YES"
"NS-11-R-011","NS11011","NS-11","011","Kuroyukihime","Accel World","R","https://lh3.googleusercontent.com/d/1QfcTH9V946hZHUPcaU1xL7dD49HG7zG3","YES"
"NS-11-R-008","NS11008","NS-11","008","Maple","BOFURI: I Don't Want to Get Hurt, so I'll Max Out My Defense","R","https://lh3.googleusercontent.com/d/1nnqIq3TiRfXZ6j9DxCrRh80KTWu0JyZM","YES"
"NS-11-R-003","NS11003","NS-11","003","Erina Nakiri","Food Wars","R","https://lh3.googleusercontent.com/d/15HgcAMtQ4b39PsV2vEs7YYsXMcF7Yx13","YES"
"NS-11-R-001","NS11001","NS-11","001","Nyaruko","Haiyore! Nyaruko-san","R","https://lh3.googleusercontent.com/d/1KNOOXwZhvklV7_oUTD9GFbTZWwDbQ3ad","YES"
"NS-11-R-015","NS11015","NS-11","015","Charlotte Dunois","Infinite Stratos","R","https://lh3.googleusercontent.com/d/1y1D33s0J1oHfLj9ubIMyDwL959ekgwK-","YES"
"NS-11-R-009","NS11009","NS-11","009","Fubuki","One Punch Man","R","https://lh3.googleusercontent.com/d/1EyjXvC2l5QZtqp0gm5wX2ZGEnTEFX9Bn","YES"
"NS-11-R-004","NS11004","NS-11","004","Lupusregina Beta","Overlord","R","https://lh3.googleusercontent.com/d/1C3wSI5mDgO3FJFGfWh_zD6_qDjKTCwlF","YES"
"NS-11-R-007","NS11007","NS-11","007","Albedo","Overlord","R","https://lh3.googleusercontent.com/d/1FwJuRkOXVEnLCtOKrJxacEzSpzKER1Ap","YES"
"NS-11-R-018","NS11018","NS-11","018","Shiraori","So I'm a Spider, so what?","R","https://lh3.googleusercontent.com/d/1dkOMvNV2ELjF9HE3VxjSbXppSKMzQhHW","YES"
"NS-11-R-002","NS11002","NS-11","002","Asada Shino","Sword Art Online","R","https://lh3.googleusercontent.com/d/1uRWh6zBNe10SjVlI_5sQw3b_-D6LPCUY","YES"
"NS-11-R-010","NS11010","NS-11","010","Asuna Yuuki","Sword Art Online","R","https://lh3.googleusercontent.com/d/1RBhRyTpBPsWKLAj8xzOgwJHqFuP5vI9w","YES"
"NS-11-R-005","NS11005","NS-11","005","Firo","Tate no Yuusha no Nariagari","R","https://lh3.googleusercontent.com/d/1onxycfXJfiETSebFjsiXLtebJb2_H2fd","YES"
"NS-11-R-006","NS11006","NS-11","006","Raphtalia","Tate no Yuusha no Nariagari","R","https://lh3.googleusercontent.com/d/1bEeAtgjOuOMDdQL2upvGU9K6IvAW_ZJf","YES"
"NS-11-R-017","NS11017","NS-11","017","Shuna","That Time I Got Reincarnated as a Slime","R","https://lh3.googleusercontent.com/d/1T1IurbBYkMzMSyoF3rdUHbPv6FxNptsL","YES"
"NS-11-R-016","NS11016","NS-11","016","Julis Riessfeld","The Asterisk War","R","https://lh3.googleusercontent.com/d/1QpdynFDEvolBriAeBxh_GpUWdbRl_JIf","YES"
"NS-11-R-012","NS11012","NS-11","012","Beta","The Eminence in Shadow","R","https://lh3.googleusercontent.com/d/1FAwSGYFh_1T_YRxjTU9ZUiCHBbZ68KQO","YES"
"NS-11-R-013","NS11013","NS-11","013","Alpha","The Eminence in Shadow","R","https://lh3.googleusercontent.com/d/1to9HaqoVtPZ6f2aCoCbOO9ns-hT8PsyY","YES"
"NS-11-R-014","NS11014","NS-11","014","Alexia Midgar","The Eminence in Shadow","R","https://lh3.googleusercontent.com/d/17pdjUYme5w6qEEWYoVQd5hcrCBuoZcGu","YES"
"NS-11-SCR-017","NS11017","NS-11","017","C.C.","Code Geass","SCR","https://lh3.googleusercontent.com/d/1sfqil2TwUWuCv7IpWsOB4aMFymN1U0AX","YES"
"NS-11-SCR-018","NS11018","NS-11","018","Kallen Stadtfeld","Code Geass","SCR","https://lh3.googleusercontent.com/d/1hAJdxDXZsMvbs8uLwvA2UbnnB-vgMblb","YES"
"NS-11-SCR-010","NS11010","NS-11","010","Lumine","Genshin Impact","SCR","https://lh3.googleusercontent.com/d/10KHuOK2fxnZBIpqKKpoqsN2cMzwbeLuC","YES"
"NS-11-SCR-011","NS11011","NS-11","011","Paimon","Genshin Impact","SCR","https://lh3.googleusercontent.com/d/1PaPPzyIaVd-v3o279VSHW-cB4ynmcdCB","YES"
"NS-11-SCR-005","NS11005","NS-11","005","Nia Teppelin","Gurren Lagann","SCR","https://lh3.googleusercontent.com/d/1mm-ExuAHQ7AueNsVby4NWk_4Z0Z-7RL5","YES"
"NS-11-SCR-004","NS11004","NS-11","004","Diamond","Houseki no Kuni","SCR","https://lh3.googleusercontent.com/d/1QEG5lc5XS2UfJ-IPp-4OYKfA1JdxvTzM","YES"
"NS-11-SCR-014","NS11014","NS-11","014","Megumin","KonoSuba","SCR","https://lh3.googleusercontent.com/d/1ilndDmaKNdh9_ali0uEc5tgb_280xzof","YES"
"NS-11-SCR-016","NS11016","NS-11","016","Mercury Suletta","Mobile Suit Gundam: The Witch from Mercury","SCR","https://lh3.googleusercontent.com/d/1vlV8IR00OTbBFU2mqmhMNi07WS68MV4U","YES"
"NS-11-SCR-008","NS11008","NS-11","008","Yotsugi Ononoki","Monogatari","SCR","https://lh3.googleusercontent.com/d/1oWbYX4N0lhWvmOou2mU02-GbMvlDd06q","YES"
"NS-11-SCR-001","NS11001","NS-11","001","Suigintou","Rozen Maiden","SCR","https://lh3.googleusercontent.com/d/1bgKhQMZJVnR1BQOkVnw8RZi0puXXLfDi","YES"
"NS-11-SCR-002","NS11002","NS-11","002","Kirakishou","Rozen Maiden","SCR","https://lh3.googleusercontent.com/d/1pdd7CeY6dVZM_9z2jL0DM6Srk5riKYzV","YES"
"NS-11-SCR-012","NS11012","NS-11","012","Shana","Shana","SCR","https://lh3.googleusercontent.com/d/1o6THy0_R2a6uDpyxxhDFMCsWBhFag78V","YES"
"NS-11-SCR-003","NS11003","NS-11","003","Yor Forger","Spy X Family","SCR","https://lh3.googleusercontent.com/d/15BuxlcZzDUSyOGyO6sEqRSAtp5JnwCae","YES"
"NS-11-SCR-006","NS11006","NS-11","006","Shokuhou Misaki","Toaru Kagaku no Railgun","SCR","https://lh3.googleusercontent.com/d/15rvmOT9qlr7D_q39lfIoDXRoH7fkkk_y","YES"
"NS-11-SCR-007","NS11007","NS-11","007","Kuroko Shirai","Toaru Kagaku no Railgun","SCR","https://lh3.googleusercontent.com/d/14-U_s-v6Y5UuoXJXfyASHE_DmSDoaAGk","YES"
"NS-11-SCR-015","NS11015","NS-11","015","Misaka Mikoto","Toaru Kagaku no Railgun","SCR","https://lh3.googleusercontent.com/d/1Uglx5nqiUErMTlTnO4ZpseZ2XDh0wCkI","YES"
"NS-11-SCR-013","NS11013","NS-11","013","Aisaka Taiga","Toradora!","SCR","https://lh3.googleusercontent.com/d/1DArmCvOfWAREuJ8Vul_9Q1UY6jB0y_Wm","YES"
"NS-11-SCR-009","NS11009","NS-11","009","Louise Francoise Le Blanc de la Valliere","Zero no Tsukaima","SCR","https://lh3.googleusercontent.com/d/1Ur-h0VOubosW5z9THkD-NPRoIF_rGc1b","YES"
"NS-11-SER-001","NS11001","NS-11","001","Ace","Original Character","SER","https://lh3.googleusercontent.com/d/1ovHBRrRmSn3m6T6oIFOL7GlUTr5wYjSv","YES"
"NS-11-SER-002","NS11002","NS-11","002","Yellow","Original Character","SER","https://lh3.googleusercontent.com/d/12CzxDXfsqDJ3v-cnDcplnly11Psngd1C","YES"
"NS-11-SER-003","NS11003","NS-11","003","Lily","Original Character","SER","https://lh3.googleusercontent.com/d/1kDLtzzwcI9eIP4Zwv48d89GP9qLXnFrP","YES"
"NS-11-SR-025","NS11025","NS-11","025","Ninny Spangcole","Burn The Witch","SR","https://lh3.googleusercontent.com/d/1_fOmaGYCGiHtKXnZjEvLK9ICL6SiHguN","YES"
"NS-11-SR-026","NS11026","NS-11","026","Noel Niihashi","Burn The Witch","SR","https://lh3.googleusercontent.com/d/1f8aTbaPd4ce2x8aC2_llpcIafjDTCSqw","YES"
"NS-11-SR-018","NS11018","NS-11","018","Tomori Nao","Charlotte","SR","https://lh3.googleusercontent.com/d/1VpfUeZc_MkeeNKjNpgFSsNAOecpjzXf4","YES"
"NS-11-SR-002","NS11002","NS-11","002","Tohka Yatogami","Date A Live","SR","https://lh3.googleusercontent.com/d/1Q14o6-eC06VdgmihM3hLMjkk33kjcpc_","YES"
"NS-11-SR-016","NS11016","NS-11","016","Kaname Chidori","Full Metal Panic!","SR","https://lh3.googleusercontent.com/d/15rtefxq54fsGlnQYm_Qhs5z6GsxLpVYh","YES"
"NS-11-SR-003","NS11003","NS-11","003","Nia Teppelin","Gurren Lagann","SR","https://lh3.googleusercontent.com/d/1l0NLCeD--w4PHKbjsuY_Cush0iEDRYGL","YES"
"NS-11-SR-005","NS11005","NS-11","005","Yasuri Nanami","Katanagatari","SR","https://lh3.googleusercontent.com/d/1TAD27dZn0DWucDI44zQdD9u_IVnAjRiE","YES"
"NS-11-SR-004","NS11004","NS-11","004","Miyamizu Mitsuha","Kimi No Na Wa","SR","https://lh3.googleusercontent.com/d/1mUD1cQXdADckuM5bA7Xwy8Vb7cnVx-Fd","YES"
"NS-11-SR-033","NS11033","NS-11","033","Aqua","KonoSuba","SR","https://lh3.googleusercontent.com/d/1Lkk50Rk_yX_VGex64O6d8R6GVN6yfcrc","YES"
"NS-11-SR-011","NS11011","NS-11","011","Atsuko Kagari","Little Witch Academia","SR","https://lh3.googleusercontent.com/d/1WIXgdwPJOTRlfQWbhU_aDt0z0dQFRM6j","YES"
"NS-11-SR-012","NS11012","NS-11","012","Sucy Manbavaran","Little Witch Academia","SR","https://lh3.googleusercontent.com/d/1ZuF01-DX-1UVZGnEURgCw-_e4xWZBt8f","YES"
"NS-11-SR-013","NS11013","NS-11","013","Lotte Yanson","Little Witch Academia","SR","https://lh3.googleusercontent.com/d/1c4iztBp_blZz9-0o5KI514vEbfNNNZMQ","YES"
"NS-11-SR-014","NS11014","NS-11","014","Diana Cavendish","Little Witch Academia","SR","https://lh3.googleusercontent.com/d/1E5qRwzgtSUjiqp2E3awvRA54HEu81KgF","YES"
"NS-11-SR-015","NS11015","NS-11","015","Nanachi","Made in Abyss","SR","https://lh3.googleusercontent.com/d/19EpCXFqFjqpOyFoCYPtby1JfztDb77yk","YES"
"NS-11-SR-019","NS11019","NS-11","019","Kanna","Miss Kobayashi's Dragon Maid","SR","https://lh3.googleusercontent.com/d/17iIjM9M1wK0S5HwWw6LqSYyBeeJgWg_k","YES"
"NS-11-SR-017","NS11017","NS-11","017","Yotsugi Ononoki","Monogatari","SR","https://lh3.googleusercontent.com/d/1sQ2nbPbCgmBOBI5p0SJwaeyNpEcykhDY","YES"
"NS-11-SR-032","NS11032","NS-11","032","Marin Kitagawa","My Dress-Up Darling","SR","https://lh3.googleusercontent.com/d/1waNBuIUJfSl0GTs-8PuAkwyCBzBwG5jW","YES"
"NS-11-SR-027","NS11027","NS-11","027","Ruri Gokou","Ore no Kouhai ga Konna ni Kawaii Wake ga Nai","SR","https://lh3.googleusercontent.com/d/1RaeihtGgRY24mgUsJBtXFFrUgFQRK-f0","YES"
"NS-11-SR-030","NS11030","NS-11","030","Kirino Kosaka","Oreimo","SR","https://lh3.googleusercontent.com/d/1gvxlsQzfh3xaLVOZPg_LLe9LvNKi9MCQ","YES"
"NS-11-SR-008","NS11008","NS-11","008","Panty","Panty & Stocking with Garterbelt","SR","https://lh3.googleusercontent.com/d/1nGcrCLvha0KC6xdWCP-92ggkz37_CO7d","YES"
"NS-11-SR-009","NS11009","NS-11","009","Stocking","Panty & Stocking with Garterbelt","SR","https://lh3.googleusercontent.com/d/1KH_EZYBTM6qDB7AOnFKCqcmB_G_vjLk9","YES"
"NS-11-SR-021","NS11021","NS-11","021","Nessa","Pokemon","SR","https://lh3.googleusercontent.com/d/1tRYGGr6yEpWOyiPWZLB6quY4OPzEP9jb","YES"
"NS-11-SR-022","NS11022","NS-11","022","Rosa","Pokemon","SR","https://lh3.googleusercontent.com/d/1h1cT_wf4ydyY62DMvpJeEe2gDyh6FKia","YES"
"NS-11-SR-023","NS11023","NS-11","023","Marnie","Pokemon","SR","https://lh3.googleusercontent.com/d/1DDbJ1yTZGVjOd6EpyVgd17gSUfxbX0rL","YES"
"NS-11-SR-024","NS11024","NS-11","024","Bea","Pokemon","SR","https://lh3.googleusercontent.com/d/14ouAVCrqy77aLX3zuhogztzHZuQeZpsZ","YES"
"NS-11-SR-034","NS11034","NS-11","034","Liko","Pokemon","SR","https://lh3.googleusercontent.com/d/1QeFeX9KJldy_FId5C0YN8ZEULKvLW2sP","YES"
"NS-11-SR-035","NS11035","NS-11","035","Rem","Re: Zero","SR","https://lh3.googleusercontent.com/d/1lZI4nm1xsv06KBFNeE9xwSQ52jCtZZuo","YES"
"NS-11-SR-001","NS11001","NS-11","001","Diane","Seven Deadly Sins","SR","https://lh3.googleusercontent.com/d/1__NTrO_y799RFodlTSj6BTc72SJDtem4","YES"
"NS-11-SR-020","NS11020","NS-11","020","Kofune Ushio","Summer Time Render","SR","https://lh3.googleusercontent.com/d/1_iQtbrfQUj2yNhe7lheKFV3S5ILUWrc3","YES"
"NS-11-SR-010","NS11010","NS-11","010","Suzumiya Haruhi","Suzumiya Haruhi no Yuuutsu","SR","https://lh3.googleusercontent.com/d/1-oGF9hTwg2oM7fUulkrdDZ5OERoAn5cp","YES"
"NS-11-SR-031","NS11031","NS-11","031","Miyuki Shiba","The Irregular in Magic High School","SR","https://lh3.googleusercontent.com/d/1-RIM9yWO-HxGJi_MtMuiplIDlB03d16G","YES"
"NS-11-SR-007","NS11007","NS-11","007","Kanon Nakagawa","The World God Only Knows","SR","https://lh3.googleusercontent.com/d/1Jeyeb5DP6qjlha6uTDKfGG7lCp8XNrK3","YES"
"NS-11-SR-036","NS11036","NS-11","036","Hatsune Miku","Vocaloid","SR","https://lh3.googleusercontent.com/d/1awKtcpqJG0kW1zCexPlQX6hH7kOMqWMw","YES"
"NS-11-SR-006","NS11006","NS-11","006","Aoi Yamada","Working!!","SR","https://lh3.googleusercontent.com/d/1ulmAjCe4cXpU0pCECHFuyb587bE4yvUa","YES"
"NS-11-SR-028","NS11028","NS-11","028","Yukino Yukinoshita","Yahari Ore no Seishun Love Come wa Machigatteiru","SR","https://lh3.googleusercontent.com/d/1fVoMY3ycPknO2Yj6-uwkPxbg2B3QOQKJ","YES"
"NS-11-SR-029","NS11029","NS-11","029","Yuigahama Yui","Yahari Ore no Seishun Love Come wa Machigatteiru","SR","https://lh3.googleusercontent.com/d/1xGWotWSxOCDiz-9YXzver1vwdn3L455b","YES"
"NS-11-SSR-003","NS11003","NS-11","003","Natsume Iroha","Blue Archive","SSR","https://lh3.googleusercontent.com/d/1snWJrVrtSysDA_nuvP7imZtwajh9JCci","YES"
"NS-11-SSR-005","NS11005","NS-11","005","Sakura Kinomoto","Cardcaptor Sakura","SSR","https://lh3.googleusercontent.com/d/1boPM0czwCqOFH1fqGAJ17L_H5QYRaVu_","YES"
"NS-11-SSR-016","NS11016","NS-11","016","Lucy","Cyberpunk: Edgerunners","SSR","https://lh3.googleusercontent.com/d/12zXaSjuJAtpaSulBGm0fJw4TWdO35i0U","YES"
"NS-11-SSR-013","NS11013","NS-11","013","Shinobu Kocho","Demon Slayer","SSR","https://lh3.googleusercontent.com/d/1kJuezoGzgD2I6RcSXMs4y2kOtcwWyTM2","YES"
"NS-11-SSR-014","NS11014","NS-11","014","Mitsuri Kanroji","Demon Slayer","SSR","https://lh3.googleusercontent.com/d/1c0yOKG3_ZWMte4s7Blqqw33ZVPjDwj0u","YES"
"NS-11-SSR-001","NS11001","NS-11","001","Ayaka Kamisato","Genshin Impact","SSR","https://lh3.googleusercontent.com/d/1ONCdmG-g7UaBjdnMeikcxErPJ-SiWA9Z","YES"
"NS-11-SSR-012","NS11012","NS-11","012","Yae Miko","Genshin Impact","SSR","https://lh3.googleusercontent.com/d/1kiXOChXmVIsTvYWVp3p9o8dT2bAvGCJC","YES"
"NS-11-SSR-015","NS11015","NS-11","015","Ganyu","Genshin Impact","SSR","https://lh3.googleusercontent.com/d/1_1h4niWOVBQT-TEpuEFHwgjCP6PcPx-R","YES"
"NS-11-SSR-017","NS11017","NS-11","017","Nilou","Genshin Impact","SSR","https://lh3.googleusercontent.com/d/1I62CKiO1Vu462EgzuozgxjVkqevhy2yV","YES"
"NS-11-SSR-018","NS11018","NS-11","018","Sangonomiya Kokomi","Genshin Impact","SSR","https://lh3.googleusercontent.com/d/15aOQpsQLrjjqvTFgRlpESUPDt2PrrNKT","YES"
"NS-11-SSR-004","NS11004","NS-11","004","Diana Cavendish","Little Witch Academia","SSR","https://lh3.googleusercontent.com/d/1RaRse5Mcew30GiHLQC1ohcJ_bALlqby9","YES"
"NS-11-SSR-006","NS11006","NS-11","006","Kagari Atsuko","Little Witch Academia","SSR","https://lh3.googleusercontent.com/d/1qnfEN4ot6GQHXcuKC79USbh6BTYtPJbm","YES"
"NS-11-SSR-007","NS11007","NS-11","007","Reimu Hakurei","Touhou Project","SSR","https://lh3.googleusercontent.com/d/1zQXENPpex2PXsH2STpeEFWSg2uHXQxKN","YES"
"NS-11-SSR-008","NS11008","NS-11","008","Marisa Kirisame","Touhou Project","SSR","https://lh3.googleusercontent.com/d/1i7Zc19RXdg687LCEwOlNQBJxKoVBcYW-","YES"
"NS-11-SSR-009","NS11009","NS-11","009","Youmu Konpaku","Touhou Project","SSR","https://lh3.googleusercontent.com/d/1oGpfABhjF9ScDevF-AbIl7igVV5T8zOR","YES"
"NS-11-SSR-010","NS11010","NS-11","010","Sanae Kochiya","Touhou Project","SSR","https://lh3.googleusercontent.com/d/1rTNsRhUC_HPefW8xnAmRFVD_3Pf3xAh7","YES"
"NS-11-SSR-011","NS11011","NS-11","011","Cirno","Touhou Project","SSR","https://lh3.googleusercontent.com/d/1e5ccocgXpjKoaEUHUAsgk_rRsqPnQzoq","YES"
"NS-11-SSR-002","NS11002","NS-11","002","Hatsune Miku (Sakura Version)","Vocaloid","SSR","https://lh3.googleusercontent.com/d/105kzNFLA2XiUbYiz5NueAxEIAWEAaHD-","YES"
"NS-12-CR-002","NS12002","NS-12","002","Artoria Pendragon","Fate","CR","","NO"
